,edit_count,sentiment,neg_sentiment
2021-04-20,1.5666666666666667,-0.37826728566427426,0.46755050505050505
2021-04-21,1.5333333333333334,-0.4072787358754813,0.48421717171717177
2021-04-22,1.5333333333333334,-0.4070539389445324,0.48421717171717177
2021-04-23,1.6,-0.40707337701260443,0.5008838383838384
2021-04-24,2.433333333333333,-0.4296835871623205,0.517550505050505
2021-04-25,2.6666666666666665,-0.44491304335996834,0.5413600288600288
2021-04-26,2.6666666666666665,-0.44491304335996834,0.5413600288600288
2021-04-27,2.4,-0.4189767810504171,0.5121933621933622
2021-04-28,2.3333333333333335,-0.4189154280027283,0.49552669552669554
2021-04-29,2.4,-0.41794875258874886,0.49552669552669554
2021-04-30,2.3,-0.4085923710929552,0.47330447330447334
2021-05-01,2.3,-0.4085923710929552,0.47330447330447334
2021-05-02,2.2666666666666666,-0.37527346009683604,0.43997113997114
2021-05-03,2.2,-0.375481876346853,0.43997113997114
2021-05-04,2.2,-0.375481876346853,0.43997113997114
2021-05-05,2.2333333333333334,-0.35054451486804744,0.43997113997114
2021-05-06,2.2666666666666666,-0.38306691707510415,0.47330447330447334
2021-05-07,2.3,-0.41638692082304424,0.5066378066378067
2021-05-08,3.0,-0.39864965263086355,0.4979421544638936
2021-05-09,3.033333333333333,-0.42184015893020027,0.531275487797227
2021-05-10,3.066666666666667,-0.40183601991743967,0.5201643766861158
2021-05-11,3.066666666666667,-0.40183601991743967,0.5201643766861158
2021-05-12,3.0,-0.3685328544816487,0.4868310433527825
2021-05-13,2.933333333333333,-0.3281460492121954,0.4646088211305603
2021-05-14,2.966666666666667,-0.29604919834015564,0.4479421544638936
2021-05-15,2.933333333333333,-0.2627808142014125,0.4146088211305603
2021-05-16,2.8666666666666667,-0.2628312754936794,0.4146088211305603
2021-05-17,2.9,-0.23060753229337727,0.4146088211305603
2021-05-18,2.6,-0.209673820493669,0.4040027605244997
2021-05-19,2.6333333333333333,-0.17683663423662452,0.4040027605244997
2021-05-20,2.6333333333333333,-0.17683663423662452,0.4040027605244997
2021-05-21,2.6,-0.14375557557548155,0.37066942719116636
2021-05-22,2.6333333333333333,-0.11111259118522272,0.3540027605244997
2021-05-23,2.566666666666667,-0.11109315311715072,0.33733609385783303
2021-05-24,1.7666666666666666,-0.11174737889450778,0.33733609385783303
2021-05-25,1.5333333333333334,-0.09651792269685996,0.3135265700483092
2021-05-26,1.6,-0.09747055889903637,0.33019323671497586
2021-05-27,1.6,-0.09747055889903637,0.33019323671497586
2021-05-28,1.6,-0.09747055889903637,0.33019323671497586
2021-05-29,1.5,-0.06511650934887395,0.29685990338164253
2021-05-30,1.5,-0.06511650934887395,0.29685990338164253
2021-05-31,1.5666666666666667,-0.06516554012966619,0.3135265700483092
2021-06-01,1.6,-0.09831801111571456,0.3468599033816425
2021-06-02,1.6,-0.09833775614770716,0.3468599033816425
2021-06-03,1.6,-0.09833775614770716,0.3468599033816425
2021-06-04,1.5666666666666667,-0.1232751176265127,0.3468599033816425
2021-06-05,1.5666666666666667,-0.12403777892462875,0.3468599033816425
2021-06-06,1.5333333333333334,-0.09071777517668869,0.3135265700483092
2021-06-07,0.8666666666666667,-0.06694058510992264,0.3
2021-06-08,0.8666666666666667,-0.010906894339455516,0.26666666666666666
2021-06-09,1.1,0.0007620135943094723,0.2611111111111111
2021-06-10,1.1,0.0007620135943094723,0.2611111111111111
2021-06-11,1.2333333333333334,0.032401283582051583,0.2611111111111111
2021-06-12,1.2333333333333334,-0.03350375096003216,0.29444444444444445
2021-06-13,1.1666666666666667,-0.03293227156003318,0.2777777777777778
2021-06-14,1.2333333333333334,-0.058958444992701226,0.3111111111111111
2021-06-15,1.3333333333333333,-0.04214069048563641,0.3027777777777778
2021-06-16,1.3666666666666667,-0.07863153517246248,0.3194444444444445
2021-06-17,1.3,-0.07837995489438376,0.3027777777777778
2021-06-18,1.2666666666666666,-0.11121714115142824,0.3027777777777778
2021-06-19,1.5,-0.12917437411489943,0.3265873015873016
2021-06-20,1.5,-0.12917437411489943,0.3265873015873016
2021-06-21,1.5,-0.09570709325018384,0.30992063492063493
2021-06-22,1.5,-0.09570709325018384,0.30992063492063493
2021-06-23,1.4333333333333333,-0.09455829915546236,0.29325396825396827
2021-06-24,1.4333333333333333,-0.09455829915546236,0.29325396825396827
2021-06-25,1.4333333333333333,-0.0918694948866254,0.29325396825396827
2021-06-26,1.4666666666666666,-0.12514333483718693,0.3265873015873016
2021-06-27,1.4666666666666666,-0.12514333483718693,0.3265873015873016
2021-06-28,1.4666666666666666,-0.12514333483718693,0.3265873015873016
2021-06-29,1.4666666666666666,-0.12514333483718693,0.3265873015873016
2021-06-30,1.4,-0.12509430405639468,0.30992063492063493
2021-07-01,1.3666666666666667,-0.0919418330703463,0.2765873015873016
2021-07-02,1.3333333333333333,-0.05861780799570539,0.24325396825396828
2021-07-03,1.3333333333333333,-0.05861780799570539,0.24325396825396828
2021-07-04,1.3333333333333333,-0.05861780799570539,0.24325396825396828
2021-07-05,1.3,-0.025332744490532664,0.20992063492063495
2021-07-06,1.3666666666666667,-0.058104053707349876,0.24325396825396828
2021-07-07,1.3,-0.09724866109234948,0.26547619047619053
2021-07-08,1.2666666666666666,-0.13009184556347983,0.26547619047619053
2021-07-09,0.9666666666666667,-0.1004080986692792,0.24880952380952384
2021-07-10,1.0,-0.13366553343477705,0.2821428571428572
2021-07-11,0.8666666666666667,-0.16530480342251916,0.2821428571428572
2021-07-12,0.8333333333333334,-0.1320011710836774,0.24880952380952384
2021-07-13,0.8333333333333334,-0.1320011710836774,0.24880952380952384
2021-07-14,0.8,-0.13929147081715723,0.24880952380952384
2021-07-15,0.6666666666666666,-0.1227832929009483,0.22380952380952385
2021-07-16,0.6,-0.11851619141442436,0.20714285714285718
2021-07-17,0.6,-0.11851619141442436,0.20714285714285718
2021-07-18,0.6,-0.11851619141442436,0.20714285714285718
2021-07-19,0.36666666666666664,-0.10055895845095318,0.18333333333333338
2021-07-20,0.36666666666666664,-0.10055895845095318,0.18333333333333338
2021-07-21,0.3,-0.13359004656473797,0.18333333333333338
2021-07-22,0.3,-0.13359004656473797,0.18333333333333338
2021-07-23,0.36666666666666664,-0.1661207248767217,0.2166666666666667
2021-07-24,0.36666666666666664,-0.1661207248767217,0.2166666666666667
2021-07-25,0.3,-0.16785689294338227,0.20000000000000004
2021-07-26,0.26666666666666666,-0.13458305299282075,0.16666666666666669
2021-07-27,0.26666666666666666,-0.13458305299282075,0.16666666666666669
2021-07-28,0.26666666666666666,-0.13458305299282075,0.16666666666666669
2021-07-29,0.26666666666666666,-0.13458305299282075,0.16666666666666669
2021-07-30,0.26666666666666666,-0.13458305299282075,0.16666666666666669
2021-07-31,0.3,-0.10487610002358755,0.16666666666666669
2021-08-01,0.3,-0.10487610002358756,0.16666666666666669
2021-08-02,0.3,-0.10487610002358756,0.16666666666666669
2021-08-03,0.3,-0.10487610002358756,0.16666666666666669
2021-08-04,0.36666666666666664,-0.1356056869029999,0.20000000000000004
2021-08-05,0.3333333333333333,-0.13573315540949507,0.20000000000000004
2021-08-06,0.3,-0.10482322374979657,0.16666666666666669
2021-08-07,0.3,-0.10482322374979657,0.16666666666666669
2021-08-08,0.26666666666666666,-0.133025997877121,0.16666666666666669
2021-08-09,0.3333333333333333,-0.11035381555557253,0.15555555555555559
2021-08-10,0.3333333333333333,-0.11035381555557253,0.15555555555555559
2021-08-11,0.3333333333333333,-0.11035381555557253,0.15555555555555559
2021-08-12,0.3333333333333333,-0.11035381555557253,0.15555555555555559
2021-08-13,0.3,-0.07703734238942465,0.12222222222222225
2021-08-14,0.3,-0.07703734238942465,0.12222222222222225
2021-08-15,0.3333333333333333,-0.11034319202105206,0.15555555555555559
2021-08-16,0.36666666666666664,-0.14363014698028567,0.18888888888888894
2021-08-17,0.36666666666666664,-0.14363014698028567,0.18888888888888894
2021-08-18,0.4,-0.17684383591016137,0.22222222222222227
2021-08-19,0.4666666666666667,-0.1755689988533656,0.23888888888888893
2021-08-20,0.4666666666666667,-0.1755689988533656,0.23888888888888893
2021-08-21,0.5333333333333333,-0.17613480985164645,0.2555555555555556
2021-08-22,0.4666666666666667,-0.1436041315396627,0.22222222222222227
2021-08-23,0.4666666666666667,-0.1436041315396627,0.22222222222222227
2021-08-24,0.5666666666666667,-0.17456070913208857,0.2555555555555556
2021-08-25,0.5666666666666667,-0.17456070913208857,0.2555555555555556
2021-08-26,0.5666666666666667,-0.17456070913208857,0.2555555555555556
2021-08-27,0.5666666666666667,-0.17456070913208857,0.2555555555555556
2021-08-28,0.5666666666666667,-0.17456070913208857,0.2555555555555556
2021-08-29,0.5666666666666667,-0.17456070913208857,0.2555555555555556
2021-08-30,0.5333333333333333,-0.20426766210132177,0.2555555555555556
2021-08-31,0.5333333333333333,-0.20426766210132177,0.2555555555555556
2021-09-01,0.5333333333333333,-0.20426766210132177,0.2555555555555556
2021-09-02,0.5666666666666667,-0.236838083797031,0.2888888888888889
2021-09-03,0.5333333333333333,-0.17342112494839562,0.2555555555555556
2021-09-04,0.5,-0.14052234722508325,0.22222222222222227
2021-09-05,0.5,-0.14052234722508325,0.22222222222222227
2021-09-06,0.5,-0.14052234722508325,0.22222222222222227
2021-09-07,0.6666666666666666,-0.12095850063694849,0.2288888888888889
2021-09-08,0.5666666666666667,-0.11037324819299911,0.2066666666666667
2021-09-09,0.5666666666666667,-0.11037324819299911,0.2066666666666667
2021-09-10,0.6333333333333333,-0.110963128540251,0.22333333333333336
2021-09-11,0.7,-0.1434360171688928,0.2566666666666667
2021-09-12,0.8333333333333334,-0.13302075220478907,0.265
2021-09-13,0.8666666666666667,-0.10808339072598352,0.265
2021-09-14,0.8666666666666667,-0.041590129865540414,0.23166666666666672
2021-09-15,0.8333333333333334,-0.008303174906306809,0.19833333333333336
2021-09-16,0.8333333333333334,-0.008303174906306809,0.19833333333333336
2021-09-17,0.8,0.02491051402356888,0.16500000000000004
2021-09-18,0.7333333333333333,0.023635676966773125,0.14833333333333337
2021-09-19,0.7333333333333333,0.023635676966773125,0.14833333333333337
2021-09-20,0.6666666666666666,0.024201487965053968,0.1316666666666667
2021-09-21,0.6666666666666666,0.024201487965053968,0.1316666666666667
2021-09-22,0.8666666666666667,0.025545900199148378,0.14833333333333337
2021-09-23,0.7666666666666667,0.05650247779157425,0.11500000000000003
2021-09-24,0.7666666666666667,0.05650247779157425,0.11500000000000003
2021-09-25,0.7666666666666667,0.05650247779157425,0.11500000000000003
2021-09-26,0.7666666666666667,0.05650247779157425,0.11500000000000003
2021-09-27,0.8333333333333334,0.023617417083846185,0.14833333333333337
2021-09-28,1.0333333333333334,0.01229200012154048,0.17055555555555557
2021-09-29,1.0333333333333334,0.01229200012154048,0.17055555555555557
2021-09-30,1.2,0.02713410582807328,0.17722222222222225
2021-10-01,1.2,0.02713410582807328,0.17722222222222225
2021-10-02,1.1666666666666667,0.059704527523782504,0.1438888888888889
2021-10-03,1.1333333333333333,0.027017155554559483,0.1438888888888889
2021-10-04,1.1333333333333333,0.027017155554559483,0.1438888888888889
2021-10-05,1.1333333333333333,0.027017155554559483,0.1438888888888889
2021-10-06,1.1333333333333333,0.027017155554559483,0.1438888888888889
2021-10-07,1.0,0.04074213749832576,0.13722222222222225
2021-10-08,1.0,0.04074213749832576,0.13722222222222225
2021-10-09,1.0,0.04074213749832576,0.13722222222222225
2021-10-10,0.9333333333333333,0.04133201784557765,0.12055555555555557
2021-10-11,0.8666666666666667,0.07380490647421942,0.08722222222222224
2021-10-12,0.7333333333333333,0.06338964151011571,0.07888888888888891
2021-10-13,0.7,0.038452280031310175,0.07888888888888891
2021-10-14,0.6666666666666666,0.0052648688024944604,0.07888888888888891
2021-10-15,0.6666666666666666,0.0052648688024944604,0.07888888888888891
2021-10-16,0.7333333333333333,-0.026857034895155178,0.11222222222222224
2021-10-17,0.8333333333333334,-0.06008913503752815,0.14555555555555558
2021-10-18,0.8666666666666667,-0.03515177355872261,0.14555555555555558
2021-10-19,0.8666666666666667,-0.03515177355872261,0.14555555555555558
2021-10-20,0.9,-0.002985465394126056,0.14555555555555558
2021-10-21,0.9,-0.002985465394126056,0.14555555555555558
2021-10-22,0.9333333333333333,-0.012668710199613431,0.14793650793650795
2021-10-23,0.9333333333333333,-0.012668710199613433,0.14793650793650795
2021-10-24,0.9333333333333333,-0.012668710199613433,0.14793650793650795
2021-10-25,0.9333333333333333,-0.012668710199613433,0.14793650793650795
2021-10-26,0.9666666666666667,0.017669960610450244,0.14793650793650795
2021-10-27,0.9333333333333333,0.03146311914163921,0.14793650793650795
2021-10-28,0.8,0.010773304852228301,0.15904761904761908
2021-10-29,0.8666666666666667,0.04393116211134288,0.15904761904761908
2021-10-30,0.7,0.029089056404810087,0.1523809523809524
2021-10-31,0.7,0.029089056404810087,0.1523809523809524
2021-11-01,0.7,0.029089056404810087,0.1523809523809524
2021-11-02,0.8,0.039760188545499515,0.1634920634920635
2021-11-03,0.8,0.039760188545499515,0.1634920634920635
2021-11-04,0.8,0.039760188545499515,0.1634920634920635
2021-11-05,0.8,0.039760188545499515,0.1634920634920635
2021-11-06,0.7666666666666667,0.006471360013598473,0.1634920634920635
2021-11-07,0.7666666666666667,0.006471360013598473,0.1634920634920635
2021-11-08,0.7666666666666667,0.006471360013598473,0.1634920634920635
2021-11-09,0.8,0.039139491603487994,0.1634920634920635
2021-11-10,0.8,0.039139491603487994,0.1634920634920635
2021-11-11,0.8333333333333334,0.005817510968162883,0.19682539682539685
2021-11-12,0.8333333333333334,0.005817510968162883,0.19682539682539685
2021-11-13,0.8333333333333334,0.005817510968162883,0.19682539682539685
2021-11-14,0.8666666666666667,0.03327247131438481,0.19682539682539685
2021-11-15,0.9333333333333333,0.04874800621044066,0.18849206349206352
2021-11-16,0.8333333333333334,0.08198010635281364,0.15515873015873016
2021-11-17,0.8333333333333334,0.08198010635281364,0.15515873015873016
2021-11-18,0.8333333333333334,0.08198010635281364,0.15515873015873016
2021-11-19,0.8,0.04981379818821708,0.15515873015873016
2021-11-20,0.8,0.04981379818821708,0.15515873015873016
2021-11-21,0.5666666666666667,0.05815263075961005,0.13611111111111113
2021-11-22,0.5666666666666667,0.05815263075961005,0.13611111111111113
2021-11-23,0.5666666666666667,0.05815263075961005,0.13611111111111113
2021-11-24,0.5666666666666667,0.05815263075961005,0.13611111111111113
2021-11-25,0.5666666666666667,-0.0054411025510894126,0.16944444444444445
2021-11-26,0.5666666666666667,-0.01965264595217177,0.16944444444444445
2021-11-27,0.5333333333333333,-0.020829816824860063,0.16944444444444445
2021-11-28,0.4666666666666667,-0.053987674083974646,0.16944444444444445
2021-11-29,0.4666666666666667,-0.053987674083974646,0.16944444444444445
2021-11-30,0.5666666666666667,-0.06473274644878177,0.1916666666666667
2021-12-01,0.5666666666666667,-0.06473274644878177,0.1916666666666667
2021-12-02,0.6666666666666666,-0.10761838836802377,0.21388888888888893
2021-12-03,0.7,-0.07453564686907663,0.21388888888888893
2021-12-04,0.7,-0.07453564686907663,0.21388888888888893
2021-12-05,0.7,-0.07453564686907663,0.21388888888888893
2021-12-06,0.7,-0.07453564686907663,0.21388888888888893
2021-12-07,0.7,-0.07453564686907663,0.21388888888888893
2021-12-08,0.9,-0.0870722348491351,0.23611111111111113
2021-12-09,0.8666666666666667,-0.11974036643902464,0.23611111111111113
2021-12-10,0.8666666666666667,-0.11974036643902464,0.23611111111111113
2021-12-11,0.8666666666666667,-0.053381160398324363,0.2027777777777778
2021-12-12,0.9333333333333333,-0.05749295900265378,0.21944444444444447
2021-12-13,0.9333333333333333,-0.05749295900265378,0.21944444444444447
2021-12-14,0.9,-0.08494791934887572,0.21944444444444447
2021-12-15,0.7666666666666667,-0.06830155054728193,0.19444444444444448
2021-12-16,0.7666666666666667,-0.06830155054728193,0.19444444444444448
2021-12-17,0.7333333333333333,-0.09323891202608747,0.19444444444444448
2021-12-18,0.7333333333333333,-0.09323891202608747,0.19444444444444448
2021-12-19,0.7666666666666667,-0.06830155054728193,0.19444444444444448
2021-12-20,0.7666666666666667,-0.06830155054728193,0.19444444444444448
2021-12-21,0.7666666666666667,-0.06830155054728193,0.19444444444444448
2021-12-22,0.8333333333333334,-0.0684790243705114,0.21111111111111114
2021-12-23,0.8333333333333334,-0.0684790243705114,0.21111111111111114
2021-12-24,0.8333333333333334,-0.0684790243705114,0.21111111111111114
2021-12-25,0.8,-0.035223961869875614,0.17777777777777778
2021-12-26,0.7666666666666667,-0.0019205162922541522,0.14444444444444446
2021-12-27,0.7666666666666667,0.002461680769920327,0.14444444444444446
2021-12-28,0.8,-0.030799584587415083,0.17777777777777778
2021-12-29,0.8333333333333334,-0.06214020550251009,0.21111111111111114
2021-12-30,0.7333333333333333,-0.05139513313770296,0.18888888888888894
2021-12-31,0.7333333333333333,-0.05139513313770296,0.18888888888888894
2022-01-01,0.6666666666666666,-0.00510810431506901,0.16388888888888892
2022-01-02,0.6333333333333333,-0.03819084581401615,0.16388888888888892
2022-01-03,0.6333333333333333,-0.03819084581401615,0.16388888888888892
2022-01-04,0.6333333333333333,-0.03819084581401615,0.16388888888888892
2022-01-05,0.6333333333333333,-0.03819084581401615,0.16388888888888892
2022-01-06,0.8333333333333334,-0.059573345217439885,0.19166666666666674
2022-01-07,0.6333333333333333,-0.047036757237381426,0.16944444444444445
2022-01-08,0.6333333333333333,-0.047036757237381426,0.16944444444444445
2022-01-09,0.6333333333333333,-0.047036757237381426,0.16944444444444445
2022-01-10,0.6333333333333333,-0.055136621163951044,0.16944444444444445
2022-01-11,0.6,-0.08431723333067366,0.18611111111111114
2022-01-12,0.6333333333333333,-0.11657420810725956,0.21944444444444447
2022-01-13,0.6666666666666666,-0.14988581952121524,0.2527777777777778
2022-01-14,0.6666666666666666,-0.14988581952121524,0.2527777777777778
2022-01-15,0.8333333333333334,-0.13253800965017745,0.2594444444444445
2022-01-16,1.7333333333333334,-0.1412948736474838,0.2804320987654322
2022-01-17,2.0,-0.16608790247896574,0.3095987654320988
2022-01-18,1.9666666666666666,-0.19102526395777128,0.3095987654320988
2022-01-19,2.066666666666667,-0.20259841371833545,0.33182098765432105
2022-01-20,2.566666666666667,-0.2007482896506051,0.3473765432098766
2022-01-21,2.533333333333333,-0.23331791761112802,0.36404320987654326
2022-01-22,2.533333333333333,-0.23331791761112802,0.36404320987654326
2022-01-23,2.533333333333333,-0.23331791761112802,0.36404320987654326
2022-01-24,2.533333333333333,-0.23331791761112802,0.36404320987654326
2022-01-25,2.533333333333333,-0.23331791761112802,0.36404320987654326
2022-01-26,2.7,-0.22561263510842386,0.35848765432098767
2022-01-27,2.6666666666666665,-0.19235136975108844,0.32515432098765434
2022-01-28,2.8666666666666667,-0.184280606515088,0.3203924162257496
2022-01-29,2.8666666666666667,-0.184280606515088,0.3203924162257496
2022-01-30,2.8666666666666667,-0.184280606515088,0.3203924162257496
2022-01-31,2.7333333333333334,-0.19835312555916937,0.31205908289241624
2022-02-01,2.7666666666666666,-0.17963077814070216,0.31205908289241624
2022-02-02,2.8,-0.20513196776993903,0.34539241622574957
2022-02-03,2.8,-0.20513196776993903,0.34539241622574957
2022-02-04,2.8,-0.20513196776993903,0.34539241622574957
2022-02-05,2.6,-0.18374946836651532,0.3176146384479718
2022-02-06,2.6,-0.18374946836651532,0.3176146384479718
2022-02-07,2.6,-0.18374946836651532,0.3176146384479718
2022-02-08,2.6,-0.18374946836651532,0.3176146384479718
2022-02-09,2.6,-0.24187381589433715,0.3509479717813051
2022-02-10,2.566666666666667,-0.20858140512328513,0.3176146384479718
2022-02-11,2.533333333333333,-0.17632443034669923,0.28428130511463845
2022-02-12,2.5,-0.14301281893274354,0.2509479717813051
2022-02-13,2.5,-0.14301281893274354,0.2509479717813051
2022-02-14,2.3333333333333335,-0.16036062880378132,0.24428130511463847
2022-02-15,1.4333333333333333,-0.151603764806475,0.22329365079365082
2022-02-16,1.1666666666666667,-0.12681073597499307,0.19412698412698415
2022-02-17,1.2333333333333334,-0.1600027158998308,0.22746031746031747
2022-02-18,1.1333333333333333,-0.14842956613926664,0.20523809523809527
2022-02-19,0.6333333333333333,-0.15027969020699702,0.18968253968253973
2022-02-20,0.6666666666666666,-0.15083123384014013,0.18968253968253973
2022-02-21,0.6666666666666666,-0.15083123384014013,0.18968253968253973
2022-02-22,0.6666666666666666,-0.15083123384014013,0.18968253968253973
2022-02-23,0.6666666666666666,-0.15083123384014013,0.18968253968253973
2022-02-24,0.6666666666666666,-0.15083123384014013,0.18968253968253973
2022-02-25,0.4666666666666667,-0.12972631128061388,0.1619047619047619
2022-02-26,0.5,-0.16302228243578049,0.19523809523809527
2022-02-27,0.9,-0.14766135576524234,0.18771929824561406
2022-02-28,0.9333333333333333,-0.12455847028054692,0.18771929824561406
2022-03-01,0.9333333333333333,-0.12455847028054691,0.18771929824561406
2022-03-02,0.9666666666666667,-0.15786996248521307,0.22105263157894742
2022-03-03,0.9333333333333333,-0.17659230990368027,0.22105263157894742
2022-03-04,0.9,-0.1510911202744434,0.18771929824561404
2022-03-05,0.9,-0.1510911202744434,0.18771929824561404
2022-03-06,0.9,-0.1510911202744434,0.18771929824561404
2022-03-07,0.9333333333333333,-0.12009042663532393,0.18771929824561404
2022-03-08,0.9666666666666667,-0.15341232779778935,0.22105263157894736
2022-03-09,0.9666666666666667,-0.15341232779778935,0.22105263157894736
2022-03-10,1.0,-0.18673731449403264,0.2543859649122807
2022-03-11,0.9666666666666667,-0.15355032844501632,0.22105263157894736
2022-03-12,0.9666666666666667,-0.15355032844501632,0.22105263157894736
2022-03-13,0.9666666666666667,-0.15355032844501632,0.22105263157894736
2022-03-14,0.9666666666666667,-0.15355032844501632,0.22105263157894736
2022-03-15,0.9666666666666667,-0.15355032844501632,0.22105263157894736
2022-03-16,1.0333333333333334,-0.15531441433387894,0.23771929824561405
2022-03-17,1.0333333333333334,-0.15531441433387894,0.23771929824561405
2022-03-18,1.0333333333333334,-0.15531441433387894,0.23771929824561405
2022-03-19,0.9666666666666667,-0.12212243440904118,0.2043859649122807
2022-03-20,0.9666666666666667,-0.12212243440904118,0.2043859649122807
2022-03-21,0.9666666666666667,-0.12212243440904118,0.2043859649122807
2022-03-22,0.9,-0.08882378899214563,0.17105263157894737
2022-03-23,0.9,-0.08882378899214563,0.17105263157894737
2022-03-24,0.9,-0.08882378899214563,0.17105263157894737
2022-03-25,0.9,-0.08882378899214563,0.17105263157894737
2022-03-26,1.0,-0.07994019087643654,0.1821637426900585
2022-03-27,1.0333333333333334,-0.04685056305419634,0.1821637426900585
2022-03-28,1.0333333333333334,0.018886610900449453,0.14883040935672517
2022-03-29,0.5333333333333333,0.010639848974015957,0.1527777777777778
2022-03-30,0.5333333333333333,-0.0457822574509515,0.18611111111111114
2022-03-31,0.5333333333333333,-0.0457822574509515,0.18611111111111114
2022-04-01,0.5,-0.012470765246285353,0.1527777777777778
2022-04-02,0.5,-0.012470765246285353,0.1527777777777778
2022-04-03,0.5333333333333333,-0.045786632431878006,0.18611111111111114
2022-04-04,0.5333333333333333,-0.045786632431878006,0.18611111111111114
2022-04-05,0.6333333333333333,-0.05721041030353972,0.20833333333333337
2022-04-06,0.6,-0.08821110394265919,0.20833333333333337
2022-04-07,0.5666666666666667,-0.054889202780193776,0.17500000000000002
2022-04-08,0.6,-0.087459624475903,0.20833333333333337
2022-04-09,0.5666666666666667,-0.05413463777965972,0.17500000000000002
2022-04-10,0.5666666666666667,-0.05413463777965972,0.17500000000000002
2022-04-11,0.5666666666666667,-0.05413463777965972,0.17500000000000002
2022-04-12,0.5666666666666667,-0.05413463777965972,0.17500000000000002
2022-04-13,0.5666666666666667,-0.05413463777965972,0.17500000000000002
2022-04-14,0.5666666666666667,-0.05413463777965972,0.17500000000000002
2022-04-15,0.5,-0.052370551890797104,0.15833333333333335
2022-04-16,0.5,-0.052370551890797104,0.15833333333333335
2022-04-17,0.5,-0.052370551890797104,0.15833333333333335
2022-04-18,0.5,-0.052370551890797104,0.15833333333333335
2022-04-19,0.8,-0.03407859658753432,0.16574074074074077
2022-04-20,0.8,-0.03407859658753432,0.16574074074074077
2022-04-21,0.8,-0.03407859658753432,0.16574074074074077
2022-04-22,0.8,-0.03407859658753432,0.16574074074074077
2022-04-23,0.8,-0.03407859658753432,0.16574074074074077
2022-04-24,0.8,-0.03407859658753432,0.16574074074074077
2022-04-25,0.7,-0.04296219470324341,0.15462962962962964
2022-04-26,0.7333333333333333,-0.07781361959598684,0.1712962962962963
2022-04-27,0.8666666666666667,-0.09279791019580984,0.177962962962963
2022-04-28,0.8333333333333334,-0.0839860413030342,0.17518518518518522
2022-04-29,0.8,-0.05066682036276218,0.14185185185185187
2022-04-30,0.8,-0.05066682036276218,0.14185185185185187
2022-05-01,0.8,-0.05066682036276218,0.14185185185185187
2022-05-02,0.8,-0.05066682036276218,0.14185185185185187
2022-05-03,0.7666666666666667,-0.017350953177169535,0.10851851851851854
2022-05-04,0.7666666666666667,-0.017350953177169535,0.10851851851851854
2022-05-05,0.6666666666666666,-0.005927175305507818,0.08629629629629632
2022-05-06,0.6666666666666666,-0.005927175305507818,0.08629629629629632
2022-05-07,0.6666666666666666,-0.005927175305507818,0.08629629629629632
2022-05-08,0.6333333333333333,0.026643246390201412,0.05296296296296299
2022-05-09,0.8333333333333334,0.025412375706213474,0.06962962962962965
2022-05-10,0.8666666666666667,-0.0037193487308643655,0.10296296296296298
2022-05-11,1.0,-0.020388989669305323,0.12796296296296297
2022-05-12,1.1333333333333333,-0.004822496098500728,0.1362962962962963
2022-05-13,1.2,-0.00897108169617478,0.152962962962963
2022-05-14,1.2,-0.00897108169617478,0.152962962962963
2022-05-15,1.2,-0.00897108169617478,0.152962962962963
2022-05-16,1.2333333333333334,-0.034745973867398736,0.18629629629629632
2022-05-17,1.2666666666666666,-0.06794530006470505,0.21962962962962965
2022-05-18,1.2666666666666666,-0.06794530006470505,0.21962962962962965
2022-05-19,0.9666666666666667,-0.08623725536796784,0.21222222222222223
2022-05-20,0.9666666666666667,-0.08623725536796784,0.21222222222222223
2022-05-21,0.9666666666666667,-0.08623725536796784,0.21222222222222223
2022-05-22,1.3,-0.10870715820127066,0.23888888888888893
2022-05-23,1.3,-0.10870715820127066,0.23888888888888893
2022-05-24,1.5,-0.13627761844131686,0.27222222222222225
2022-05-25,1.5,-0.13627761844131686,0.27222222222222225
2022-05-26,1.4333333333333333,-0.1345158213708136,0.2555555555555556
2022-05-27,1.2666666666666666,-0.15197273357046978,0.24888888888888888
2022-05-28,1.1666666666666667,-0.14462890952825547,0.22666666666666668
2022-05-29,1.2333333333333334,-0.14477401008208593,0.24333333333333335
2022-05-30,1.2333333333333334,-0.14477401008208593,0.24333333333333335
2022-05-31,1.2666666666666666,-0.11476500858863196,0.24333333333333335
2022-06-01,1.3,-0.14797352979580564,0.27666666666666667
2022-06-02,1.3,-0.14797352979580564,0.27666666666666667
2022-06-03,1.3333333333333333,-0.1812453094124794,0.31
2022-06-04,1.3333333333333333,-0.1812453094124794,0.31
2022-06-05,1.3333333333333333,-0.1812453094124794,0.31
2022-06-06,1.3666666666666667,-0.21456014742453894,0.3433333333333334
2022-06-07,1.4333333333333333,-0.22105824381113054,0.36000000000000004
2022-06-08,1.2333333333333334,-0.2198273731271426,0.3433333333333334
2022-06-09,1.2333333333333334,-0.22401615510384243,0.3433333333333334
2022-06-10,1.1,-0.20734651416540148,0.31833333333333336
2022-06-11,0.9666666666666667,-0.22291300773620606,0.31
2022-06-12,0.9,-0.218764422138532,0.29333333333333333
2022-06-13,0.9666666666666667,-0.2220984596014023,0.31
2022-06-14,1.0666666666666667,-0.21198278976811305,0.3211111111111112
2022-06-15,1.1333333333333333,-0.17808940059608885,0.2988888888888889
2022-06-16,1.1,-0.14489007439878254,0.2655555555555556
